"Ne"	"n_p"	"r_m"	"z1_opt"	"z2_opt"	"r_selection"	"ln_z1"	"ln_z2"	"var1"	"var_2"
"241"	10000	0	0.9	10	1	0	0.898494936823046	0.0178431507044916	0.00238437163880935	0.00202245448967702
"242"	10000	0	0.9	10	1	0.5	1.03716285637642	-0.387472227238858	0.00379592039320938	0.00283211098920226
"243"	10000	0	0.9	10	1	0.9	1.41296542285479	-0.881010302888137	0.00154088158209489	0.00203350475974002
"244"	10000	0	0.9	10	1	-0.5	1.05149109657262	0.398881369281215	0.00484274344172908	0.00310279413042554
"245"	10000	0	0.9	10	1	-0.9	1.40960337922169	0.872200523372245	0.00350454720711143	0.00257900912792654
"246"	10000	0	0.9	10	10	0	0.889399209693279	0.913129043328842	0.00232243594433078	0.00345997607035635
"247"	10000	0	0.9	10	10	0.5	0.641303789221114	0.645315807188396	0.00408817538390266	0.00409815525715295
"248"	10000	0	0.9	10	10	0.9	0.542621869875117	0.536445816302555	0.00166921008953136	0.00164795660148976
"249"	10000	0	0.9	10	10	-0.5	1.44510658436715	1.45792421154127	0.00243679012336029	0.00270498113363748
"250"	10000	0	0.9	10	10	-0.9	2.28128335387394	2.28457211235773	0.002319209459011	0.0025713855690333
"251"	10000	0	0.9	10	0.1	0	0.914434092847764	-0.907987602681983	0.00314689511299915	0.00502906144048475
"252"	10000	0	0.9	10	0.1	0.5	1.47026063326643	-1.46478629944425	0.000956618387460656	0.00315736267825052
"253"	10000	0	0.9	10	0.1	0.9	2.26820068054248	-2.2978578036889	0.00186041432515267	0.00185548651273803
"254"	10000	0	0.9	10	0.1	-0.5	0.659237842431695	-0.66209062877262	0.00593725451837178	0.00198705082268899
"255"	10000	0	0.9	10	0.1	-0.9	0.540244324815158	-0.538636231246161	0.00128780261488524	0.000850594096162535
"256"	10000	0	0.9	1	1	0	0.0110541861073553	-0.0153817396944098	0.00337987233654782	0.00288910776407464
"257"	10000	0	0.9	1	1	0.5	-0.0182729715947482	-0.0231634395219022	0.00316174522535158	0.00377550192816876
"258"	10000	0	0.9	1	1	0.9	-0.0050612112363123	-0.00490011471064347	0.0016176773206126	0.00128518092735429
"259"	10000	0	0.9	1	1	-0.5	0.010322638212317	-0.00991547415226895	0.00297798512429475	0.00172058209233432
"260"	10000	0	0.9	1	1	-0.9	0.00388335240435116	-0.00695685406557632	0.00328063795091608	0.00270783591131086
"261"	10000	0	0.5	10	1	0	0.922287592814543	-0.0171131923853317	0.00230781691392111	0.00262912065938431
"262"	10000	0	0.5	10	1	0.5	1.04656859823079	-0.419627903842807	0.00250890908472326	0.0035408455508279
"263"	10000	0	0.5	10	1	0.9	1.43377756359577	-0.868133840970084	0.00180522141416467	0.00183497704718095
"264"	10000	0	0.5	10	1	-0.5	1.05751268845195	0.386635198878719	0.00315217290827283	0.00235536031435975
"265"	10000	0	0.5	10	1	-0.9	1.41270942154571	0.879129530794139	0.00267145455479742	0.00296736087501063
"266"	10000	0	0.5	10	10	0	0.926131814335066	0.912645431084937	0.00306736146980939	0.0038784250391618
"267"	10000	0	0.5	10	10	0.5	0.66651535688545	0.6572897834674	0.00227712989044805	0.00234902398986356
"268"	10000	0	0.5	10	10	0.9	0.514227802287547	0.520001438404181	0.00135662109452082	0.00172245922858191
"269"	10000	0	0.5	10	10	-0.5	1.43843210062822	1.45958269194758	0.00471905582826723	0.00474596634031011
"270"	10000	0	0.5	10	10	-0.9	2.28646566017878	2.29205294657869	0.00182129680099694	0.00129652261894701
"271"	10000	0	0.5	10	0.1	0	0.919883059522486	-0.910848745813212	0.004624077163601	0.00605930260131115
"272"	10000	0	0.5	10	0.1	0.5	1.44236991765105	-1.46153412423564	0.00418149067247915	0.00487131207722015
"273"	10000	0	0.5	10	0.1	0.9	2.30404802307503	-2.28538007757691	0.00220404929337098	0.0019402453706001
"274"	10000	0	0.5	10	0.1	-0.5	0.644658986598584	-0.676638415214467	0.00246610681186931	0.00250399273654527
"275"	10000	0	0.5	10	0.1	-0.9	0.54885555329156	-0.549886975219937	0.00226007962502835	0.00201768404743952
"276"	10000	0	0.5	1	1	0	0.00310567372413032	-0.00666777586005148	0.00233949105416442	0.00234313805029583
"277"	10000	0	0.5	1	1	0.5	-0.000385900501334768	-0.0204934220161445	0.00424403740722993	0.00298087786450425
"278"	10000	0	0.5	1	1	0.9	-0.00206789381911033	0.00509954397984609	0.00143690411695262	0.00129891331703006
"279"	10000	0	0.5	1	1	-0.5	0.00215120925241781	-0.00279996770041637	0.00403204836140094	0.00259049431954479
"280"	10000	0	0.5	1	1	-0.9	0.00565245725905407	-0.00351168478995029	0.00301924980752788	0.00246020064113496
"281"	10000	10	0.9	10	1	0	0.896550821835808	0.148856781124485	0.00503389957108514	0.00266196411925183
"282"	10000	10	0.9	10	1	0.5	1.01946389921589	-0.269723783914638	0.00352317310724945	0.00182196782901742
"283"	10000	10	0.9	10	1	0.9	1.42493789991098	-0.840664821180109	0.00151004298946265	0.00159535144281972
"284"	10000	10	0.9	10	1	-0.5	1.07207187442477	0.531771289288532	0.00323400612748973	0.00292278718990267
"285"	10000	10	0.9	10	1	-0.9	1.36174140732421	0.934170116028927	0.00176991879519641	0.0014678648947644
"286"	10000	10	0.9	10	10	0	1.01214608175345	1.04659042569961	0.00286582327609137	0.00242010995989744
"287"	10000	10	0.9	10	10	0.5	0.742374882060014	0.745231628184982	0.00405118418250654	0.00239585694844751
"288"	10000	10	0.9	10	10	0.9	0.607741798518166	0.612437112937055	0.00121591387213741	0.000973208977003618
"289"	10000	10	0.9	10	10	-0.5	1.59996693486939	1.62466874203687	0.00306081755866809	0.00204377524587045
"290"	10000	10	0.9	10	10	-0.9	2.27963084240667	2.31311205956343	0.00177898431003941	0.00112887318368413
"291"	10000	10	0.9	10	0.1	0	0.757955290467799	-0.779652927943514	0.00264500314631025	0.00257664642037702
"292"	10000	10	0.9	10	0.1	0.5	1.29393017840239	-1.29464461955366	0.00277407709907524	0.00397072392850465
"293"	10000	10	0.9	10	0.1	0.9	2.25066044954319	-2.27786166651692	0.00197017443589218	0.00174417055877499
"294"	10000	10	0.9	10	0.1	-0.5	0.539825998090101	-0.528075611128422	0.00339460197065868	0.00225331424348247
"295"	10000	10	0.9	10	0.1	-0.9	0.440752386630373	-0.442062317335418	0.00102394342555049	0.000771924328893249
"296"	10000	10	0.9	1	1	0	-0.00270254274110181	-3.802314214005e-05	0.00213927490214484	0.00140784990898936
"297"	10000	10	0.9	1	1	0.5	-0.0115147835967265	-0.0179904654938222	0.00269193045164622	0.00102046427677906
"298"	10000	10	0.9	1	1	0.9	-0.00476617019157369	-0.00627322852091779	0.00325880977824726	0.00297197001176974
"299"	10000	10	0.9	1	1	-0.5	0.0104700986245132	-0.00122730622999983	0.00243004238400977	0.00531780084354749
"300"	10000	10	0.9	1	1	-0.9	-0.00558831676502266	0.00171955197054769	0.0022496092514953	0.00129172744914331
"301"	10000	10	0.5	10	1	0	0.893846358414512	0.0626558698785791	0.00479861133557635	0.00342846152039475
"302"	10000	10	0.5	10	1	0.5	1.03831931757427	-0.369104513105511	0.00404661150370584	0.00644528962505373
"303"	10000	10	0.5	10	1	0.9	1.42046711873929	-0.852478683104508	0.0015730133533575	0.00125442351846642
"304"	10000	10	0.5	10	1	-0.5	1.07032178213603	0.459203167471259	0.00368950088505475	0.00270768194712653
"305"	10000	10	0.5	10	1	-0.9	1.39829782607652	0.904203469513324	0.0029433967550188	0.00210119848185854
"306"	10000	10	0.5	10	10	0	1.0074444286813	0.960638354330683	0.00267895207278863	0.00301026085442569
"307"	10000	10	0.5	10	10	0.5	0.710929333621974	0.72010102393386	0.00330360918116511	0.00338239781893269
"308"	10000	10	0.5	10	10	0.9	0.562046703217114	0.571167140418877	0.00276619752606745	0.00301693027212867
"309"	10000	10	0.5	10	10	-0.5	1.53310651493916	1.53063142149411	0.00435281045739549	0.00379289905834611
"310"	10000	10	0.5	10	10	-0.9	2.2882870905786	2.30696271608265	0.00226723214934484	0.00163400315602964
"311"	10000	10	0.5	10	0.1	0	0.840508275013966	-0.828022203271601	0.00336622392647985	0.00352705332226456
"312"	10000	10	0.5	10	0.1	0.5	1.36966615299809	-1.37305581057723	0.00241832736886944	0.00239076135088241
"313"	10000	10	0.5	10	0.1	0.9	2.2928175098917	-2.27900561311401	0.00234674747514391	0.00317248513336372
"314"	10000	10	0.5	10	0.1	-0.5	0.595688382185578	-0.604296217103497	0.00182914370112319	0.00197645999643418
"315"	10000	10	0.5	10	0.1	-0.9	0.478665747362204	-0.48854585298884	0.00153404524720255	0.00136870726192228
"316"	10000	10	0.5	1	1	0	-0.00538769053952335	0.0310337538652456	0.00471591066198397	0.00221490275822369
"317"	10000	10	0.5	1	1	0.5	-0.00720085250143507	-0.0060263515236078	0.00169160105032994	0.00306785923539588
"318"	10000	10	0.5	1	1	0.9	-0.00222187207714568	-0.0167647746430736	0.00188188085367601	0.00176152618861744
"319"	10000	10	0.5	1	1	-0.5	-0.00732409362059767	0.0141670114596353	0.00333505772327815	0.00304296946417176
"320"	10000	10	0.5	1	1	-0.9	0.00899485257337434	0.00164185606557503	0.00179556935530445	0.00104715795040733
"321"	10000	20	0.9	10	1	0	0.876276063829785	0.26854556566529	0.00206384356037745	0.00431022212216918
"322"	10000	20	0.9	10	1	0.5	0.95275734922107	-0.137603002594612	0.00273118113546741	0.00306794048139474
"323"	10000	20	0.9	10	1	0.9	1.44534808225024	-0.767901615590882	0.00159668746824198	0.00289251522881699
"324"	10000	20	0.9	10	1	-0.5	1.06757079103609	0.650699076548043	0.00266844475792146	0.000968521649362705
"325"	10000	20	0.9	10	1	-0.9	1.31379921018682	0.983904418094536	0.00161534803311038	0.00178855523650368
"326"	10000	20	0.9	10	10	0	1.13245133433562	1.13553926246557	0.0031942664058184	0.00188931845074137
"327"	10000	20	0.9	10	10	0.5	0.851698892144107	0.842756332885178	0.00340036086354041	0.00541075424463469
"328"	10000	20	0.9	10	10	0.9	0.708962810591535	0.696213393534784	0.0017203271628389	0.00240822625513292
"329"	10000	20	0.9	10	10	-0.5	1.71447747031839	1.72853532346046	0.00170613643766553	0.00345807875230931
"330"	10000	20	0.9	10	10	-0.9	2.30286753046675	2.2876510500189	0.00173265157011382	0.00165743320682648
"331"	10000	20	0.9	10	0.1	0	0.629054612828598	-0.636499199883339	0.0027457513472028	0.00375130790958938
"332"	10000	20	0.9	10	0.1	0.5	1.09897830604697	-1.07608613544332	0.00281944729869504	0.00373572535996038
"333"	10000	20	0.9	10	0.1	0.9	2.20730901536856	-2.21414964011391	0.0014047706510768	0.00120122404632425
"334"	10000	20	0.9	10	0.1	-0.5	0.442691705594758	-0.450313674589288	0.00399470814994072	0.00351004239877274
"335"	10000	20	0.9	10	0.1	-0.9	0.368162685294534	-0.373512172028219	0.00146200216678962	0.00090790861305625
"336"	10000	20	0.9	1	1	0	-0.0060806720315162	-0.00186526123318354	0.00307182637299152	0.00336251347736119
"337"	10000	20	0.9	1	1	0.5	0.00525344209796316	-0.0108266195648076	0.00194619843694247	0.00341760801262897
"338"	10000	20	0.9	1	1	0.9	0.0157965380483555	0.00817062003793318	0.00229475402751171	0.00255461960398339
"339"	10000	20	0.9	1	1	-0.5	0.0103705113119493	0.0062280387750179	0.00228332812654653	0.00241880804825202
"340"	10000	20	0.9	1	1	-0.9	-0.00275268092100506	-0.00378707367915094	0.00174857048204833	0.0013296704505141
"341"	10000	20	0.5	10	1	0	0.908641887025276	0.136222380596483	0.00299739238448288	0.0032767470544208
"342"	10000	20	0.5	10	1	0.5	1.01171894558035	-0.267894509705971	0.00442148625532447	0.00375547740094111
"343"	10000	20	0.5	10	1	0.9	1.44789305684572	-0.826857895279817	0.0035303212257342	0.00157099176993584
"344"	10000	20	0.5	10	1	-0.5	1.07892721272581	0.537870219791273	0.00332695104085842	0.00201138106199075
"345"	10000	20	0.5	10	1	-0.9	1.39342289763762	0.909243403979158	0.00186615376399901	0.00318940517443529
"346"	10000	20	0.5	10	10	0	1.02829128333174	1.06439863266181	0.0050224375890759	0.00238371935170218
"347"	10000	20	0.5	10	10	0.5	0.752475588888724	0.754553644166847	0.0027513063564652	0.0026568092212029
"348"	10000	20	0.5	10	10	0.9	0.640666930421179	0.624975699884007	0.00214818717981852	0.00169156640425693
"349"	10000	20	0.5	10	10	-0.5	1.58813901215026	1.60674946015835	0.00244155686273459	0.00293124053131099
"350"	10000	20	0.5	10	10	-0.9	2.30068749464667	2.29770140135733	0.00212460043686979	0.00315048124448652
"351"	10000	20	0.5	10	0.1	0	0.759038323329961	-0.774941467780665	0.00497260855322249	0.00216778632463069
"352"	10000	20	0.5	10	0.1	0.5	1.26443569089197	-1.2570462542782	0.00319078244833295	0.00237729730010623
"353"	10000	20	0.5	10	0.1	0.9	2.26272279265226	-2.25387207830571	0.00183681954408684	0.00205371425215516
"354"	10000	20	0.5	10	0.1	-0.5	0.541802846646154	-0.532750977293011	0.00212485952974721	0.00435998178476878
"355"	10000	20	0.5	10	0.1	-0.9	0.452844798566981	-0.456301569394237	0.00158820686286908	0.0022171373333326
"356"	10000	20	0.5	1	1	0	0.0126324287416643	0.00841073858316802	0.00191548396928652	0.00438873555280574
"357"	10000	20	0.5	1	1	0.5	-0.00252514399977274	0.00595068093010191	0.00307992757392204	0.00327606250566363
"358"	10000	20	0.5	1	1	0.9	0.000112926120344827	0.00331003058683276	0.00224285435558334	0.00270850764070187
"359"	10000	20	0.5	1	1	-0.5	-0.00432508402921544	0.00245533936773392	0.000898090930708483	0.00333218151974036
"360"	10000	20	0.5	1	1	-0.9	0.00234026475121062	0.000194274294110837	0.00209165318434399	0.0024676602912169
"361"	10000	30	0.9	10	1	0	0.854766652727013	0.371817516396969	0.00136480091479124	0.00235322118683903
"362"	10000	30	0.9	10	1	0.5	0.879031925374412	0.0276725168277611	0.00256470433730031	0.00160756728972564
"363"	10000	30	0.9	10	1	0.9	1.43072339371931	-0.646855409893078	0.00250405631588328	0.00263470322337809
"364"	10000	30	0.9	10	1	-0.5	1.06516246144532	0.745776171730632	0.001838714985419	0.00173693993167361
"365"	10000	30	0.9	10	1	-0.9	1.28426596321263	1.03303520405843	0.00105515945442833	0.000916550664341427
"366"	10000	30	0.9	10	10	0	1.23881979951826	1.24002284617947	0.00232890751126217	0.00543813876448533
"367"	10000	30	0.9	10	10	0.5	0.93863954403283	0.925233165003387	0.00248930765293856	0.00226164994577904
"368"	10000	30	0.9	10	10	0.9	0.754967253476101	0.764723569154069	0.00150508472977806	0.000842153999958486
"369"	10000	30	0.9	10	10	-0.5	1.81901167487982	1.80938858876187	0.00241271758710727	0.00117848666361566
"370"	10000	30	0.9	10	10	-0.9	2.30594238121596	2.30347882204737	0.00121766293765132	0.00162045106945043
"371"	10000	30	0.9	10	0.1	0	0.497214619807498	-0.45468368476717	0.00172603731869944	0.00366694758766945
"372"	10000	30	0.9	10	0.1	0.5	0.825111774333619	-0.871133932659502	0.00252473622976591	0.00200081022197973
"373"	10000	30	0.9	10	0.1	0.9	2.0845205247659	-2.07676890220685	0.00373520173666978	0.00358494934886925
"374"	10000	30	0.9	10	0.1	-0.5	0.322555916498998	-0.323258186447401	0.00419591724746985	0.00276313271556504
"375"	10000	30	0.9	10	0.1	-0.9	0.251762818300081	-0.26109345413443	0.00125559187928492	0.000648701088292999
"376"	10000	30	0.9	1	1	0	-0.0159565485737214	-0.000146603465438042	0.00221115228857461	0.002728050605042
"377"	10000	30	0.9	1	1	0.5	0.00702323586990567	0.00694207821205031	0.00339918665940426	0.00330141972620042
"378"	10000	30	0.9	1	1	0.9	0.0103825271283552	0.00570089219872339	0.00217130488112334	0.00379253107098664
"379"	10000	30	0.9	1	1	-0.5	0.0186791858737957	0.0129520650612595	0.00224542338857169	0.00202563070373851
"380"	10000	30	0.9	1	1	-0.9	0.00552316418095885	-0.00154558298732024	0.000919615885043063	0.000737817563627922
"381"	10000	30	0.5	10	1	0	0.884995961742093	0.202221078964267	0.00223345934711893	0.00190359887571258
"382"	10000	30	0.5	10	1	0.5	0.987255637457318	-0.151543274595479	0.00535227273346183	0.0029804116298834
"383"	10000	30	0.5	10	1	0.9	1.46253305740215	-0.777668450342065	0.00438260630634515	0.0032863974580077
"384"	10000	30	0.5	10	1	-0.5	1.0786430511012	0.613085319748976	0.00386896944389928	0.00323365323130599
"385"	10000	30	0.5	10	1	-0.9	1.34988058641576	0.956092348839129	0.00186910114397495	0.00193804646817067
"386"	10000	30	0.5	10	10	0	1.08946385138305	1.09997183162661	0.00251304492648389	0.00331042799284609
"387"	10000	30	0.5	10	10	0.5	0.800652701362983	0.810795708322939	0.00419744527795021	0.00608402546388362
"388"	10000	30	0.5	10	10	0.9	0.661742066199754	0.665117188969611	0.00191477768276749	0.00310275784979068
"389"	10000	30	0.5	10	10	-0.5	1.68108434468992	1.68375669569431	0.00287952957560044	0.00170075774420486
"390"	10000	30	0.5	10	10	-0.9	2.3030354481739	2.28613021704151	0.00184289877318779	0.00143514632592548
"391"	10000	30	0.5	10	0.1	0	0.695107818607031	-0.694423780026456	0.00325535601952009	0.00299566914296139
"392"	10000	30	0.5	10	0.1	0.5	1.1487646912248	-1.17869693189256	0.00386545627410737	0.00278704286139513
"393"	10000	30	0.5	10	0.1	0.9	2.24229581684628	-2.22972729498163	0.00221100151174816	0.00219888514787119
"394"	10000	30	0.5	10	0.1	-0.5	0.479222601681876	-0.467063073980837	0.00280273044597837	0.00300141024675924
"395"	10000	30	0.5	10	0.1	-0.9	0.381021741285137	-0.369624903251235	0.00140337513390426	0.00146189921829686
"396"	10000	30	0.5	1	1	0	-0.0176207568901513	0.00435182621164522	0.0022596240224163	0.0029023973442482
"397"	10000	30	0.5	1	1	0.5	0.0258675172622369	0.0101423184275406	0.00287765598412252	0.00252741327243778
"398"	10000	30	0.5	1	1	0.9	-0.00676412284539627	-0.000955932291618087	0.001686157426193	0.00201484121410401
"399"	10000	30	0.5	1	1	-0.5	-4.75482073626754e-05	-0.00357797375942647	0.00120810973124735	0.00225094555443996
"400"	10000	30	0.5	1	1	-0.9	-0.0111749579627772	0.00401839042053478	0.00176413038806684	0.00182340424499036
"401"	10000	40	0.9	10	1	0	0.821889461703403	0.520091323988839	0.0023770507855989	0.00213114108282762
"402"	10000	40	0.9	10	1	0.5	0.792095795338848	0.228266010875867	0.00406457156086015	0.00511854232755876
"403"	10000	40	0.9	10	1	0.9	1.2958440940429	-0.447229122128054	0.00509245487355896	0.00606373324928521
"404"	10000	40	0.9	10	1	-0.5	1.05727664535029	0.848731445899754	0.00149110182295125	0.00122088969772578
"405"	10000	40	0.9	10	1	-0.9	1.22662173633131	1.07335638360844	0.00104149735593459	0.00100559294039251
"406"	10000	40	0.9	10	10	0	1.33582381266721	1.32657415233897	0.00203575201203357	0.00298750714210968
"407"	10000	40	0.9	10	10	0.5	0.972836197710663	0.972843455820818	0.00471403124142971	0.00556983322565343
"408"	10000	40	0.9	10	10	0.9	0.838401346238207	0.838331574124905	0.0022611387498856	0.00254973751788285
"409"	10000	40	0.9	10	10	-0.5	1.90789737577428	1.89266071832209	0.00192564795953429	0.00208341108594429
"410"	10000	40	0.9	10	10	-0.9	2.31804745378246	2.29822826910098	0.00086838142881098	0.000798146105882885
"411"	10000	40	0.9	10	0.1	0	0.317524343677126	-0.286504973626616	0.00330148904197205	0.00188742622937005
"412"	10000	40	0.9	10	0.1	0.5	0.583015433184118	-0.53981800668627	0.0031065368360441	0.00380051479609256
"413"	10000	40	0.9	10	0.1	0.9	1.74893471305348	-1.74393195017172	0.00325203481008414	0.0033506864608096
"414"	10000	40	0.9	10	0.1	-0.5	0.198184029909954	-0.201964933579586	0.00134412240600159	0.0017206729451071
"415"	10000	40	0.9	10	0.1	-0.9	0.164179977834343	-0.159333125945564	0.000743711948599503	0.000797396159227176
"416"	10000	40	0.9	1	1	0	-0.0206894919917569	-0.01437492116897	0.00277477967954294	0.00305509421074869
"417"	10000	40	0.9	1	1	0.5	-0.000999958483628774	0.0133594628094756	0.00298787410359302	0.00175288826814211
"418"	10000	40	0.9	1	1	0.9	-0.0114443114936788	-0.0130199257658877	0.00241986028988943	0.00206422515912291
"419"	10000	40	0.9	1	1	-0.5	-0.000407593237821777	0.00953373284601179	0.00237440533476985	0.00299756932055489
"420"	10000	40	0.9	1	1	-0.9	-0.00900647119634097	-0.00168834785619822	0.000915307556594428	0.000868758154759999
"421"	10000	40	0.5	10	1	0	0.888904221626011	0.286526450422737	0.00201478730200252	0.00231161197332672
"422"	10000	40	0.5	10	1	0.5	0.951489380180352	-0.106011182275955	0.00357005376493932	0.00277563284281734
"423"	10000	40	0.5	10	1	0.9	1.4657939126679	-0.725898583387416	0.00341245904885788	0.00432938322352494
"424"	10000	40	0.5	10	1	-0.5	1.07535321210816	0.6806552980794	0.0019972686474154	0.00184588988121515
"425"	10000	40	0.5	10	1	-0.9	1.32000114275503	0.979584971286162	0.00125324343264849	0.00159328711022832
"426"	10000	40	0.5	10	10	0	1.15512298597119	1.14667443975253	0.00347851341543301	0.00361893337655334
"427"	10000	40	0.5	10	10	0.5	0.855418822195059	0.879434680782389	0.00285294764603828	0.00397895825117464
"428"	10000	40	0.5	10	10	0.9	0.721879955373452	0.725421016086304	0.00251344744901402	0.00322698197577417
"429"	10000	40	0.5	10	10	-0.5	1.75116437544599	1.73573982877671	0.00249339232588534	0.00164614314295851
"430"	10000	40	0.5	10	10	-0.9	2.29550665357307	2.30032593630485	0.0012427516534838	0.00144157767366551
"431"	10000	40	0.5	10	0.1	0	0.591740364802967	-0.622060434312262	0.00397964816807845	0.00298402916240328
"432"	10000	40	0.5	10	0.1	0.5	1.0355578255563	-1.04416174736547	0.00332921637102066	0.00330526114917549
"433"	10000	40	0.5	10	0.1	0.9	2.18865881455195	-2.1994845003242	0.00196088803457926	0.00139515016506741
"434"	10000	40	0.5	10	0.1	-0.5	0.418367286885089	-0.421813186362744	0.00179085279973194	0.00205615809292594
"435"	10000	40	0.5	10	0.1	-0.9	0.325898846614443	-0.321351161877923	0.00141260277782641	0.00171978255270474
"436"	10000	40	0.5	1	1	0	-0.0116808174520665	-0.00556259789372041	0.00475444287486254	0.0023687456926122
"437"	10000	40	0.5	1	1	0.5	-0.0106755413125857	-0.0117807492018953	0.00355437812609666	0.00413127683051096
"438"	10000	40	0.5	1	1	0.9	0.00165762858159048	-0.00268280612699088	0.00265980870010981	0.00204902072840008
"439"	10000	40	0.5	1	1	-0.5	-0.000780452485688443	0.0089943062413691	0.00206058768947809	0.00306659846395453
"440"	10000	40	0.5	1	1	-0.9	-0.0059431827177902	0.000960234602256531	0.000922299790162194	0.00120005926938951
"441"	10000	50	0.9	10	1	0	0.76120071577261	0.65868814700302	0.00127255003444182	0.00107043142417409
"442"	10000	50	0.9	10	1	0.5	0.662085032847725	0.437546173395194	0.00273870135632529	0.00318340038751557
"443"	10000	50	0.9	10	1	0.9	0.920361776391156	0.0185075268949358	0.00314560295210048	0.00389724651276683
"444"	10000	50	0.9	10	1	-0.5	1.01941273410716	0.940872999154119	0.0012639875317364	0.0011292655591439
"445"	10000	50	0.9	10	1	-0.9	1.17994577300869	1.12120715352969	0.000513506938142605	0.000330482248977786
"446"	10000	50	0.9	10	10	0	1.42737541858012	1.42226078199006	0.00228361306195066	0.00365028494152561
"447"	10000	50	0.9	10	10	0.5	1.08136104001729	1.09047192077698	0.00172572187419494	0.00226411840453246
"448"	10000	50	0.9	10	10	0.9	0.913438137531686	0.910809962955904	0.00388772102505477	0.00361377987957078
"449"	10000	50	0.9	10	10	-0.5	1.96189374201423	1.95968010901447	0.00117455536213459	0.00156802145640537
"450"	10000	50	0.9	10	10	-0.9	2.30820379488115	2.29519927352885	0.000489281238041074	0.000369383088715427
"451"	10000	50	0.9	10	0.1	0	0.12986861720292	-0.0915676207183625	0.00265314947956487	0.0022693864039599
"452"	10000	50	0.9	10	0.1	0.5	0.218523660034531	-0.221723404194724	0.00460872991847269	0.0035806260477014
"453"	10000	50	0.9	10	0.1	0.9	0.910259009169772	-0.898407931449483	0.00363889229427395	0.0038349226276027
"454"	10000	50	0.9	10	0.1	-0.5	0.078061003275154	-0.0762953803835691	0.00132802896881925	0.000956623468454298
"455"	10000	50	0.9	10	0.1	-0.9	0.0547889949538189	-0.0657157212360441	0.000312727240141871	0.000444368717213931
"456"	10000	50	0.9	1	1	0	-0.00594412339224369	-0.001357759932388	0.00145573717772246	0.00253104711450105
"457"	10000	50	0.9	1	1	0.5	-0.0128109368744122	-0.0042357388867779	0.00348317668264822	0.00289172424417232
"458"	10000	50	0.9	1	1	0.9	-0.00696303310162863	0.00183688726389988	0.00512534398597691	0.00359230441797732
"459"	10000	50	0.9	1	1	-0.5	-0.0183591774528315	-0.0060663569442835	0.00156004451718274	0.00134044508866004
"460"	10000	50	0.9	1	1	-0.9	-0.00491968097534789	-0.0114082309685819	0.00071850108147164	0.000656338682664391
"461"	10000	50	0.5	10	1	0	0.884807311904989	0.358505921883425	0.00208097071838237	0.00285652570433756
"462"	10000	50	0.5	10	1	0.5	0.90870169601586	-0.0048223927911154	0.00159765509788088	0.0019070003034521
"463"	10000	50	0.5	10	1	0.9	1.45820008696035	-0.668091442959844	0.00180499242298422	0.00165787327073507
"464"	10000	50	0.5	10	1	-0.5	1.07869756776107	0.740868761207059	0.00394859283928904	0.00286177217662803
"465"	10000	50	0.5	10	1	-0.9	1.30519712597221	1.00368193087202	0.000682393922972622	0.00100978883535867
"466"	10000	50	0.5	10	10	0	1.21472963864666	1.20842817626217	0.00335390562188717	0.00317404850639425
"467"	10000	50	0.5	10	10	0.5	0.893371288745572	0.915706051106551	0.00340279450218867	0.00328436304724924
"468"	10000	50	0.5	10	10	0.9	0.769649350532634	0.770518024713907	0.00212903315691234	0.00245940747300979
"469"	10000	50	0.5	10	10	-0.5	1.80307093997879	1.78791837121957	0.00216657694585125	0.0018670723402103
"470"	10000	50	0.5	10	10	-0.9	2.28386159943834	2.30145670143612	0.00169809477448804	0.00136959284826552
"471"	10000	50	0.5	10	0.1	0	0.506565698195648	-0.50877401950451	0.00325493757257992	0.00373344863158663
"472"	10000	50	0.5	10	0.1	0.5	0.926604000473061	-0.88864437418296	0.00271359469712198	0.00434902423704237
"473"	10000	50	0.5	10	0.1	0.9	2.12080599595763	-2.12410433214693	0.00360112075584042	0.00370089750016552
"474"	10000	50	0.5	10	0.1	-0.5	0.3500373216027	-0.362446626765832	0.00155352976019597	0.00178931743092716
"475"	10000	50	0.5	10	0.1	-0.9	0.271819467673922	-0.276647101216561	0.000703962352674581	0.00187680805459175
"476"	10000	50	0.5	1	1	0	0.0113177589169216	-0.00176359006169503	0.00324925199053782	0.00247319247104619
"477"	10000	50	0.5	1	1	0.5	-0.00553446313182863	0.00113412191268791	0.00381753624931365	0.00438715242868145
"478"	10000	50	0.5	1	1	0.9	0.00220534620366278	0.00150025218131819	0.00210159508019581	0.00245180776862267
"479"	10000	50	0.5	1	1	-0.5	-0.00113808269233636	-0.00505805368087607	0.00148084329650988	0.00158603930914448
"480"	10000	50	0.5	1	1	-0.9	0.0152854481073223	-0.0097257394804682	0.000678046732078243	0.000556026764861043
"481"	1e+05	0	0.9	10	1	0	2.28900844142864	0.000804597697580467	0.000449694665237457	0.000917335220973538
"482"	1e+05	0	0.9	10	1	0.5	2.26271028939699	-0.0462925863420251	0.000848423045682115	0.000396472449963274
"483"	1e+05	0	0.9	10	1	0.9	2.23627370011579	-0.0676243567691943	0.000694665751470722	0.000823328773729183
"484"	1e+05	0	0.9	10	1	-0.5	2.26633637005804	0.0431620507025282	0.000549428837102681	0.000662482021367599
"485"	1e+05	0	0.9	10	1	-0.9	2.22852894738644	0.0759135056119511	0.000502553867634115	0.000658459675180062
